control_number,sequence_number,violator_id,status_description,gdate_happened,gdate_paid,original_fine,actual_fine,is_discounted,violation_type_description,vehicle_make,vehicle_model,district,city,region
102218740,3,2909081435,Issued to violator but un-paid,2026-01-15 00:05:52,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,كيا,سبورتاج,الياسمين,الرياض,منطقة الرياض
101571189,1,2777137382,Issued to violator but un-paid,2026-01-14 23:08:59,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,نيسان,ألتيما,الروضة,الرياض,منطقة الرياض
102218740,1,2294577704,Issued to violator but un-paid,2026-01-14 23:00:04,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,فورد,رينجر,الياسمين,الرياض,منطقة الرياض
102253799,1,1688457413,Issued to violator but un-paid,2026-01-14 22:03:27,,150,150,True,عدم ربط حزام,هوندا,هوندا سيفيك,الروضة,الرياض,منطقة الرياض
102253799,6,2654231340,Issued to violator but un-paid,2026-01-14 20:54:59,,150,150,False,عدم ربط حزام,فورد,رينجر,العليا,الرياض,منطقة الرياض
103163980,1,2348303639,Issued to violator but un-paid,2026-01-14 19:44:14,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,شيفروليه,كابريس,الروضة,الرياض,منطقة الرياض
101571189,3,1101286853,Issued to violator but un-paid,2026-01-14 19:32:18,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,هيونداي,توسان,العقيق,الرياض,منطقة الرياض
101571189,7,1594644299,Issued to violator but un-paid,2026-01-14 19:05:00,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,كيا,سيراتو,العقيق,الرياض,منطقة الرياض
100925051,8,2272767383,Issued to violator but un-paid,2026-01-14 17:24:52,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,بي إم دبليو,بي إم دبليو X5,الياسمين,الرياض,منطقة الرياض
102218740,2,2424732957,Issued to violator but un-paid,2026-01-14 17:00:02,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,جي إم سي,يوكون,العقيق,الرياض,منطقة الرياض
102253799,6,2518854975,Issued to violator but un-paid,2026-01-14 16:15:51,,150,150,False,عدم ربط حزام,نيسان,صني,النرجس,الرياض,منطقة الرياض
102218740,7,2516658448,Issued to violator but un-paid,2026-01-14 14:30:31,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,كيا,ريو,العقيق,الرياض,منطقة الرياض
102253799,1,2616475034,Issued to violator but un-paid,2026-01-14 13:57:41,,150,150,False,عدم ربط حزام,تويوتا,راش,الغدير,الرياض,منطقة الرياض
102253799,4,2755087393,Issued to violator but un-paid,2026-01-14 13:38:37,,150,150,True,عدم ربط حزام,تويوتا,كامري,العقيق,الرياض,منطقة الرياض
102253799,4,2401819416,Issued to violator but un-paid,2026-01-14 13:19:50,,150,150,True,عدم ربط حزام,ميتسوبيشي,لانسر,الملز,الرياض,منطقة الرياض
102253799,4,2469297144,Issued to violator but un-paid,2026-01-14 13:13:51,,150,150,True,عدم ربط حزام,تويوتا,راش,العقيق,الرياض,منطقة الرياض
101571189,1,2204027839,Issued to violator but un-paid,2026-01-14 11:08:26,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,بي إم دبليو,بي إم دبليو 3 Series,العقيق,الرياض,منطقة الرياض
103163980,8,1892664848,Issued to violator but un-paid,2026-01-14 09:01:04,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,مرسيدس بنز,مرسيدس بنز E-Class,الملز,الرياض,منطقة الرياض
103163980,8,1638243450,Issued to violator but un-paid,2026-01-14 07:03:24,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,جي إم سي,يوكون,الروضة,الرياض,منطقة الرياض
102218740,2,1712952524,Issued to violator but un-paid,2026-01-14 06:51:19,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,لكزس,لكزس LX,العقيق,الرياض,منطقة الرياض
101571189,2,2671134292,Issued to violator but un-paid,2026-01-14 06:12:25,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,نيسان,صني,السلي,الرياض,منطقة الرياض
100925051,5,2140542674,Issued to violator but un-paid,2026-01-14 05:59:03,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,نيسان,باترول,الملز,الرياض,منطقة الرياض
102253799,5,1793264454,Issued to violator but un-paid,2026-01-14 04:22:18,,150,150,False,عدم ربط حزام,هوندا,هوندا CR-V,الملقا,الرياض,منطقة الرياض
103163980,9,1567308516,Issued to violator but un-paid,2026-01-14 03:36:49,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,ميتسوبيشي,لانسر,العقيق,الرياض,منطقة الرياض
102253799,3,2778064233,Issued to violator but un-paid,2026-01-14 02:58:22,,150,150,False,عدم ربط حزام,نيسان,ألتيما,الملز,الرياض,منطقة الرياض
102253799,10,1013113522,Issued to violator but un-paid,2026-01-14 02:50:26,,150,150,False,عدم ربط حزام,تويوتا,اف جي كروزر,الياسمين,الرياض,منطقة الرياض
103163980,7,1954071758,Issued to violator but un-paid,2026-01-14 02:14:11,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,نيسان,ألتيما,الملقا,الرياض,منطقة الرياض
103163980,10,2305640318,Issued to violator but un-paid,2026-01-14 00:52:34,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,لكزس,لكزس RX,السلي,الرياض,منطقة الرياض
103163980,10,2515004961,Issued to violator but un-paid,2026-01-13 23:18:14,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,ميتسوبيشي,باجيرو,السلي,الرياض,منطقة الرياض
102253799,3,1044622591,Issued to violator but un-paid,2026-01-13 23:13:17,,150,150,True,عدم ربط حزام,لكزس,لكزس RX,الملز,الرياض,منطقة الرياض
101571189,9,2138155120,Issued to violator but un-paid,2026-01-13 22:47:04,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,فورد,إكسبلورر,السلي,الرياض,منطقة الرياض
102218740,10,1060329927,Issued to violator but un-paid,2026-01-13 21:05:40,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,ميتسوبيشي,باجيرو,العقيق,الرياض,منطقة الرياض
101571189,1,1347358627,Issued to violator but un-paid,2026-01-13 14:56:13,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,نيسان,نافارا,الغدير,الرياض,منطقة الرياض
101571189,10,1518211672,Issued to violator but un-paid,2026-01-13 13:51:11,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,ميتسوبيشي,لانسر,العليا,الرياض,منطقة الرياض
101571189,8,1327236692,Issued to violator but un-paid,2026-01-13 13:48:07,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,هوندا,هوندا CR-V,الغدير,الرياض,منطقة الرياض
103163980,8,2823110790,Issued to violator but un-paid,2026-01-13 13:42:21,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,تويوتا,كورولا,الروضة,الرياض,منطقة الرياض
102253799,2,2767444940,Issued to violator but un-paid,2026-01-13 13:21:28,,150,150,False,عدم ربط حزام,هيونداي,أكسنت,الغدير,الرياض,منطقة الرياض
103163980,3,1006897366,Issued to violator but un-paid,2026-01-13 12:51:12,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,فورد,إكسبلورر,العليا,الرياض,منطقة الرياض
102218740,7,1197709344,Issued to violator but un-paid,2026-01-13 12:42:44,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,لكزس,لكزس RX,العليا,الرياض,منطقة الرياض
102253799,6,2898351159,Issued to violator but un-paid,2026-01-13 10:19:28,,150,150,True,عدم ربط حزام,ميتسوبيشي,باجيرو,الياسمين,الرياض,منطقة الرياض
102253799,5,1081661801,Issued to violator but un-paid,2026-01-13 09:49:12,,150,150,False,عدم ربط حزام,بي إم دبليو,بي إم دبليو 3 Series,النسيم,الرياض,منطقة الرياض
101571189,4,1450217521,Issued to violator but un-paid,2026-01-13 09:26:40,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,نيسان,باترول,الغدير,الرياض,منطقة الرياض
102253799,6,2520521262,Issued to violator but un-paid,2026-01-13 08:54:47,,150,150,False,عدم ربط حزام,شيفروليه,كابريس,الروضة,الرياض,منطقة الرياض
102253799,5,1462312934,Issued to violator but un-paid,2026-01-13 07:12:42,,150,150,False,عدم ربط حزام,لكزس,لكزس RX,الغدير,الرياض,منطقة الرياض
102218740,6,1209357603,Issued to violator but un-paid,2026-01-13 06:48:15,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,هيونداي,سوناتا,الملقا,الرياض,منطقة الرياض
103163980,3,1394225429,Issued to violator but un-paid,2026-01-13 05:56:00,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,بي إم دبليو,بي إم دبليو 3 Series,الياسمين,الرياض,منطقة الرياض
103163980,9,1566668520,Issued to violator but un-paid,2026-01-13 02:53:15,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,هيونداي,أكسنت,العليا,الرياض,منطقة الرياض
102253799,8,1300146484,Issued to violator but un-paid,2026-01-13 02:37:59,,150,150,False,عدم ربط حزام,جيب,شيروكي,الغدير,الرياض,منطقة الرياض
102253799,2,2309771057,Issued to violator but un-paid,2026-01-13 01:41:24,,150,150,True,عدم ربط حزام,هيونداي,أكسنت,الروضة,الرياض,منطقة الرياض
101571189,9,1857792108,Issued to violator but un-paid,2026-01-12 21:48:34,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,جيب,شيروكي,الغدير,الرياض,منطقة الرياض
103163980,1,1007173297,Issued to violator but un-paid,2026-01-12 21:17:51,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,كيا,كارينز,العقيق,الرياض,منطقة الرياض
100925051,6,2950668355,Issued to violator but un-paid,2026-01-12 21:16:42,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,كيا,ريو,النسيم,الرياض,منطقة الرياض
102218740,1,1136915949,Issued to violator but un-paid,2026-01-12 21:04:26,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,هيونداي,أكسنت,النسيم,الرياض,منطقة الرياض
101571189,3,2448370105,Issued to violator but un-paid,2026-01-12 20:43:29,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,بي إم دبليو,بي إم دبليو 3 Series,الملقا,الرياض,منطقة الرياض
102218740,3,1462086731,Issued to violator but un-paid,2026-01-12 20:33:01,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,نيسان,نافارا,النرجس,الرياض,منطقة الرياض
102253799,1,2883791773,Issued to violator but un-paid,2026-01-12 20:01:36,,150,150,True,عدم ربط حزام,ميتسوبيشي,لانسر,العقيق,الرياض,منطقة الرياض
103163980,9,1396165891,Issued to violator but un-paid,2026-01-12 19:52:49,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,فورد,إكسبلورر,العليا,الرياض,منطقة الرياض
101571189,10,1351975162,Issued to violator but un-paid,2026-01-12 19:07:45,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,ميتسوبيشي,باجيرو,الملز,الرياض,منطقة الرياض
103163980,10,2351582899,Issued to violator but un-paid,2026-01-12 18:32:23,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,نيسان,نافارا,السلي,الرياض,منطقة الرياض
